1,1,2,3,6,50,Mirembajtja dimerore e rrugeve te Hanit te Elezit,17.01.2012,"10,000.00","9,800.00",0,"shpk. ""Eskavatori""",Ferizaj,1,1,1
2,2,1,3,6,33,"Furnizim me kalendarë notesa, lapsa kimik, shkrepesa per KK-Hani I Elezit",25.05.2012,"6,200.00","6,000.00",0,"NTP. ""PROMIX""",Ferizaj,1,1,1
3,3,2,3,6,93,Piketimi I kufinjeve nderkomunal,09.03.2012,"10,000.00","9,910.00",0,"NPSH. ""GEODATA""",Kaçanik,1,1,1
2,4,1,3,6,93,Furnizim me dhurata te vitit te ri,01.03.2012,"2,500.00","2,475.00",0,"DPT. ""Preni Comerce""",Kaçanik,1,1,1
2,5,2,3,6,63,"Transporti I nxenesve te shkolles fillore Ilaz Thaçi"" Kashan-H.Elezit dhe anasjelltas - (Prill-Qershor 2012)",05.04.2012,"10,000.00","2,700.00",0,"NSH. ""Elita Tours""",Kaçanik,1,1,1
2,6,2,3,6,30,"Furnizim me material per shtypje te ndryshme per administraten, shkollat dhe shendetesinë - kontratë 1 vjeçare",20.04.2012,"3,000.00","1,040.00",0,"NTSH. ""STAR-GRAF""",Ferizaj,1,1,1
1,7,1,3,6,30,"Furnizim me llap-top,TV plazma, videoprojektor per zyrën e Kuvendit Komunal",23.02.2012,"10,000.00","9,541.00",0,"NSH.""Ceti Computers""",H.Elezit,1,1,1
"2,3",8,2,3,6,30,Botimi I vjetarit 2011 Komuna Hani I Elezit,28.03.2012,"2,500.00","2,125.00",0,Shtypshkronja ERA,Ferizaj,1,1,1
"2,3",9,1,3,6,30,"Furnizimi dhe vendosja e kamerave neper shkolla (projekti FIQ , KK-H.Elezit)",26.03.2012,"7,000.00","6,799.90",0,"NSH.""CSC EU""",Ferizaj,1,1,1
"2,3",10,5,2,1,45,Shtrimi me kubeza betoni nga Lagjja e Krasniqeve deri te shkolla Keshtjella e Diturisë,28.06.2012,"39,000.00","29,724.00",0,"shpk. ""Zuka Comerce""",Gjilan,1,1,1
1,11,1,3,6,30,"Furnizim me material higjienik per administraten, shkollat, QKMF, zjarrfiksat etj - kontrate 1 vjeçare",03.05.2012,"7,500.00","6,858.53",0,"NT. ""ATLLAS""",H.Elezit,,,
"2,3",12,5,1,1,45,"Asfaltimi I rruges se Pustenikut (MAPL, MI dhe KK.H.Elezit) - ne ekzekutim",17.08.2012,"492,994.60","290,000.00",0,"NTT. ""Euro-Trans""",Kaçanik,1,1,1
1,13,1,3,6,50,"Furnizim me material për Ujësjellës, kanalizim, elektrifikim për nevoja te komunës, shkollave, QKMF-se dhe Zjarrfiksave – kontrate 1 vjeçare",07.11.2012,"2,500.00","1,695.00",0,"DPT. ""SFERA""",H.Elezit,1,1,1
1,14,2,3,6,50,Mirembajtja e veturave te QKMF-se Hani i Elezit - kontrate 1 vjeqare,10.12.2012,"2,000.00","1,830.00",0,"NTSH. ""BESA""",Ferizaj,1,1,1
